2025-02-06 10:51:37,772 - ERROR - Ping error for 10.0.2.5: Command '['ping', '-c', '1', '10.0.2.5']' timed out after 2 seconds
2025-02-07 09:03:47,217 - ERROR - Ping error for 10.0.2.116: Command '['ping', '-c', '1', '10.0.2.116']' timed out after 2 seconds
2025-02-07 09:03:47,227 - ERROR - Ping error for 10.0.2.120: Command '['ping', '-c', '1', '10.0.2.120']' timed out after 2 seconds
2025-02-07 09:03:47,229 - ERROR - Ping error for 10.0.2.109: Command '['ping', '-c', '1', '10.0.2.109']' timed out after 2 seconds
2025-02-07 09:03:47,229 - ERROR - Ping error for 10.0.2.107: Command '['ping', '-c', '1', '10.0.2.107']' timed out after 2 seconds
2025-02-07 09:03:47,230 - ERROR - Ping error for 10.0.2.112: Command '['ping', '-c', '1', '10.0.2.112']' timed out after 2 seconds
2025-02-07 09:03:47,230 - ERROR - Ping error for 10.0.2.118: Command '['ping', '-c', '1', '10.0.2.118']' timed out after 2 seconds
2025-02-07 09:03:47,232 - ERROR - Ping error for 10.0.2.108: Command '['ping', '-c', '1', '10.0.2.108']' timed out after 2 seconds
2025-02-07 09:03:47,235 - ERROR - Ping error for 10.0.2.117: Command '['ping', '-c', '1', '10.0.2.117']' timed out after 2 seconds
2025-02-07 09:03:47,235 - ERROR - Ping error for 10.0.2.119: Command '['ping', '-c', '1', '10.0.2.119']' timed out after 2 seconds
2025-02-07 09:03:47,241 - ERROR - Ping error for 10.0.2.123: Command '['ping', '-c', '1', '10.0.2.123']' timed out after 2 seconds
2025-02-07 09:03:47,245 - ERROR - Ping error for 10.0.2.121: Command '['ping', '-c', '1', '10.0.2.121']' timed out after 2 seconds
2025-02-07 09:03:47,256 - ERROR - Ping error for 10.0.2.126: Command '['ping', '-c', '1', '10.0.2.126']' timed out after 2 seconds
2025-02-07 09:03:47,258 - ERROR - Ping error for 10.0.2.125: Command '['ping', '-c', '1', '10.0.2.125']' timed out after 2 seconds
2025-02-07 09:03:47,259 - ERROR - Ping error for 10.0.2.127: Command '['ping', '-c', '1', '10.0.2.127']' timed out after 2 seconds
2025-02-07 09:03:47,259 - ERROR - Ping error for 10.0.2.129: Command '['ping', '-c', '1', '10.0.2.129']' timed out after 2 seconds
2025-02-07 09:03:47,261 - ERROR - Ping error for 10.0.2.131: Command '['ping', '-c', '1', '10.0.2.131']' timed out after 2 seconds
2025-02-07 09:03:47,265 - ERROR - Ping error for 10.0.2.130: Command '['ping', '-c', '1', '10.0.2.130']' timed out after 2 seconds
2025-02-07 09:03:47,267 - ERROR - Ping error for 10.0.2.132: Command '['ping', '-c', '1', '10.0.2.132']' timed out after 2 seconds
2025-02-07 09:03:47,268 - ERROR - Ping error for 10.0.2.133: Command '['ping', '-c', '1', '10.0.2.133']' timed out after 2 seconds
2025-02-07 09:03:47,275 - ERROR - Ping error for 10.0.2.135: Command '['ping', '-c', '1', '10.0.2.135']' timed out after 2 seconds
2025-02-07 09:03:47,275 - ERROR - Ping error for 10.0.2.136: Command '['ping', '-c', '1', '10.0.2.136']' timed out after 2 seconds
2025-02-07 09:03:47,275 - ERROR - Ping error for 10.0.2.134: Command '['ping', '-c', '1', '10.0.2.134']' timed out after 2 seconds
2025-02-07 09:03:47,278 - ERROR - Ping error for 10.0.2.137: Command '['ping', '-c', '1', '10.0.2.137']' timed out after 2 seconds
2025-02-07 09:03:47,281 - ERROR - Ping error for 10.0.2.138: Command '['ping', '-c', '1', '10.0.2.138']' timed out after 2 seconds
2025-02-07 09:03:47,288 - ERROR - Ping error for 10.0.2.139: Command '['ping', '-c', '1', '10.0.2.139']' timed out after 2 seconds
2025-02-07 09:03:47,291 - ERROR - Ping error for 10.0.2.140: Command '['ping', '-c', '1', '10.0.2.140']' timed out after 2 seconds
2025-02-07 09:03:47,295 - ERROR - Ping error for 10.0.2.141: Command '['ping', '-c', '1', '10.0.2.141']' timed out after 2 seconds
2025-02-07 09:03:47,296 - ERROR - Ping error for 10.0.2.142: Command '['ping', '-c', '1', '10.0.2.142']' timed out after 2 seconds
2025-02-07 09:03:47,302 - ERROR - Ping error for 10.0.2.145: Command '['ping', '-c', '1', '10.0.2.145']' timed out after 2 seconds
2025-02-07 09:03:47,303 - ERROR - Ping error for 10.0.2.151: Command '['ping', '-c', '1', '10.0.2.151']' timed out after 2 seconds
2025-02-07 09:03:47,304 - ERROR - Ping error for 10.0.2.148: Command '['ping', '-c', '1', '10.0.2.148']' timed out after 2 seconds
2025-02-07 09:03:47,304 - ERROR - Ping error for 10.0.2.144: Command '['ping', '-c', '1', '10.0.2.144']' timed out after 2 seconds
2025-02-07 09:03:47,305 - ERROR - Ping error for 10.0.2.146: Command '['ping', '-c', '1', '10.0.2.146']' timed out after 2 seconds
2025-02-07 09:03:47,308 - ERROR - Ping error for 10.0.2.147: Command '['ping', '-c', '1', '10.0.2.147']' timed out after 2 seconds
2025-02-07 09:03:47,310 - ERROR - Ping error for 10.0.2.154: Command '['ping', '-c', '1', '10.0.2.154']' timed out after 2 seconds
2025-02-07 09:03:47,312 - ERROR - Ping error for 10.0.2.143: Command '['ping', '-c', '1', '10.0.2.143']' timed out after 2 seconds
2025-02-07 09:03:47,313 - ERROR - Ping error for 10.0.2.149: Command '['ping', '-c', '1', '10.0.2.149']' timed out after 2 seconds
2025-02-07 09:03:47,313 - ERROR - Ping error for 10.0.2.153: Command '['ping', '-c', '1', '10.0.2.153']' timed out after 2 seconds
2025-02-07 09:03:47,314 - ERROR - Ping error for 10.0.2.152: Command '['ping', '-c', '1', '10.0.2.152']' timed out after 2 seconds
2025-02-07 09:03:47,317 - ERROR - Ping error for 10.0.2.150: Command '['ping', '-c', '1', '10.0.2.150']' timed out after 2 seconds
2025-02-07 09:03:47,323 - ERROR - Ping error for 10.0.2.106: Command '['ping', '-c', '1', '10.0.2.106']' timed out after 2 seconds
2025-02-07 09:03:47,323 - ERROR - Ping error for 10.0.2.128: Command '['ping', '-c', '1', '10.0.2.128']' timed out after 2 seconds
2025-02-07 09:03:47,325 - ERROR - Ping error for 10.0.2.114: Command '['ping', '-c', '1', '10.0.2.114']' timed out after 2 seconds
2025-02-07 09:03:47,325 - ERROR - Ping error for 10.0.2.124: Command '['ping', '-c', '1', '10.0.2.124']' timed out after 2 seconds
2025-02-07 09:03:47,325 - ERROR - Ping error for 10.0.2.122: Command '['ping', '-c', '1', '10.0.2.122']' timed out after 2 seconds
2025-02-07 09:03:49,188 - ERROR - Ping error for 10.0.2.155: Command '['ping', '-c', '1', '10.0.2.155']' timed out after 2 seconds
2025-02-07 09:03:49,202 - ERROR - Ping error for 10.0.2.157: Command '['ping', '-c', '1', '10.0.2.157']' timed out after 2 seconds
2025-02-07 09:03:49,203 - ERROR - Ping error for 10.0.2.156: Command '['ping', '-c', '1', '10.0.2.156']' timed out after 2 seconds
2025-02-07 09:03:49,220 - ERROR - Ping error for 10.0.2.158: Command '['ping', '-c', '1', '10.0.2.158']' timed out after 2 seconds
2025-02-07 09:03:49,220 - ERROR - Ping error for 10.0.2.159: Command '['ping', '-c', '1', '10.0.2.159']' timed out after 2 seconds
2025-02-07 09:03:49,223 - ERROR - Ping error for 10.0.2.160: Command '['ping', '-c', '1', '10.0.2.160']' timed out after 2 seconds
2025-02-07 09:03:49,234 - ERROR - Ping error for 10.0.2.163: Command '['ping', '-c', '1', '10.0.2.163']' timed out after 2 seconds
2025-02-07 09:03:49,234 - ERROR - Ping error for 10.0.2.161: Command '['ping', '-c', '1', '10.0.2.161']' timed out after 2 seconds
2025-02-07 09:03:49,237 - ERROR - Ping error for 10.0.2.165: Command '['ping', '-c', '1', '10.0.2.165']' timed out after 2 seconds
2025-02-07 09:03:49,238 - ERROR - Ping error for 10.0.2.164: Command '['ping', '-c', '1', '10.0.2.164']' timed out after 2 seconds
2025-02-07 09:03:49,239 - ERROR - Ping error for 10.0.2.167: Command '['ping', '-c', '1', '10.0.2.167']' timed out after 2 seconds
2025-02-07 09:03:49,239 - ERROR - Ping error for 10.0.2.166: Command '['ping', '-c', '1', '10.0.2.166']' timed out after 2 seconds
2025-02-07 09:03:49,240 - ERROR - Ping error for 10.0.2.162: Command '['ping', '-c', '1', '10.0.2.162']' timed out after 2 seconds
2025-02-07 09:03:49,240 - ERROR - Ping error for 10.0.2.168: Command '['ping', '-c', '1', '10.0.2.168']' timed out after 2 seconds
2025-02-07 09:03:49,245 - ERROR - Ping error for 10.0.2.169: Command '['ping', '-c', '1', '10.0.2.169']' timed out after 2 seconds
2025-02-07 09:03:49,249 - ERROR - Ping error for 10.0.2.170: Command '['ping', '-c', '1', '10.0.2.170']' timed out after 2 seconds
2025-02-07 09:03:49,260 - ERROR - Ping error for 10.0.2.171: Command '['ping', '-c', '1', '10.0.2.171']' timed out after 2 seconds
2025-02-07 09:03:49,264 - ERROR - Ping error for 10.0.2.174: Command '['ping', '-c', '1', '10.0.2.174']' timed out after 2 seconds
2025-02-07 09:03:49,266 - ERROR - Ping error for 10.0.2.172: Command '['ping', '-c', '1', '10.0.2.172']' timed out after 2 seconds
2025-02-07 09:03:49,269 - ERROR - Ping error for 10.0.2.173: Command '['ping', '-c', '1', '10.0.2.173']' timed out after 2 seconds
2025-02-07 09:03:49,273 - ERROR - Ping error for 10.0.2.175: Command '['ping', '-c', '1', '10.0.2.175']' timed out after 2 seconds
2025-02-07 09:03:49,274 - ERROR - Ping error for 10.0.2.176: Command '['ping', '-c', '1', '10.0.2.176']' timed out after 2 seconds
2025-02-07 09:03:49,274 - ERROR - Ping error for 10.0.2.177: Command '['ping', '-c', '1', '10.0.2.177']' timed out after 2 seconds
2025-02-07 09:03:49,275 - ERROR - Ping error for 10.0.2.178: Command '['ping', '-c', '1', '10.0.2.178']' timed out after 2 seconds
2025-02-07 09:03:49,280 - ERROR - Ping error for 10.0.2.180: Command '['ping', '-c', '1', '10.0.2.180']' timed out after 2 seconds
2025-02-07 09:03:49,281 - ERROR - Ping error for 10.0.2.179: Command '['ping', '-c', '1', '10.0.2.179']' timed out after 2 seconds
2025-02-07 09:03:49,281 - ERROR - Ping error for 10.0.2.181: Command '['ping', '-c', '1', '10.0.2.181']' timed out after 2 seconds
2025-02-07 09:03:49,284 - ERROR - Ping error for 10.0.2.182: Command '['ping', '-c', '1', '10.0.2.182']' timed out after 2 seconds
2025-02-07 09:03:49,285 - ERROR - Ping error for 10.0.2.183: Command '['ping', '-c', '1', '10.0.2.183']' timed out after 2 seconds
2025-02-07 09:03:49,294 - ERROR - Ping error for 10.0.2.185: Command '['ping', '-c', '1', '10.0.2.185']' timed out after 2 seconds
2025-02-07 09:03:49,294 - ERROR - Ping error for 10.0.2.184: Command '['ping', '-c', '1', '10.0.2.184']' timed out after 2 seconds
2025-02-07 09:03:49,298 - ERROR - Ping error for 10.0.2.186: Command '['ping', '-c', '1', '10.0.2.186']' timed out after 2 seconds
2025-02-07 09:03:49,299 - ERROR - Ping error for 10.0.2.187: Command '['ping', '-c', '1', '10.0.2.187']' timed out after 2 seconds
2025-02-07 09:03:49,308 - ERROR - Ping error for 10.0.2.190: Command '['ping', '-c', '1', '10.0.2.190']' timed out after 2 seconds
2025-02-07 09:03:49,308 - ERROR - Ping error for 10.0.2.188: Command '['ping', '-c', '1', '10.0.2.188']' timed out after 2 seconds
2025-02-07 09:03:49,310 - ERROR - Ping error for 10.0.2.192: Command '['ping', '-c', '1', '10.0.2.192']' timed out after 2 seconds
2025-02-07 09:03:49,311 - ERROR - Ping error for 10.0.2.189: Command '['ping', '-c', '1', '10.0.2.189']' timed out after 2 seconds
2025-02-07 09:03:49,311 - ERROR - Ping error for 10.0.2.191: Command '['ping', '-c', '1', '10.0.2.191']' timed out after 2 seconds
2025-02-07 09:03:49,317 - ERROR - Ping error for 10.0.2.195: Command '['ping', '-c', '1', '10.0.2.195']' timed out after 2 seconds
2025-02-07 09:03:49,318 - ERROR - Ping error for 10.0.2.196: Command '['ping', '-c', '1', '10.0.2.196']' timed out after 2 seconds
2025-02-07 09:03:49,320 - ERROR - Ping error for 10.0.2.197: Command '['ping', '-c', '1', '10.0.2.197']' timed out after 2 seconds
2025-02-07 09:03:49,318 - ERROR - Ping error for 10.0.2.198: Command '['ping', '-c', '1', '10.0.2.198']' timed out after 2 seconds
2025-02-07 09:03:49,319 - ERROR - Ping error for 10.0.2.193: Command '['ping', '-c', '1', '10.0.2.193']' timed out after 2 seconds
2025-02-07 09:03:49,325 - ERROR - Ping error for 10.0.2.199: Command '['ping', '-c', '1', '10.0.2.199']' timed out after 2 seconds
2025-02-07 09:03:49,326 - ERROR - Ping error for 10.0.2.194: Command '['ping', '-c', '1', '10.0.2.194']' timed out after 2 seconds
2025-02-07 09:03:49,330 - ERROR - Ping error for 10.0.2.202: Command '['ping', '-c', '1', '10.0.2.202']' timed out after 2 seconds
2025-02-07 09:03:49,332 - ERROR - Ping error for 10.0.2.204: Command '['ping', '-c', '1', '10.0.2.204']' timed out after 2 seconds
2025-02-07 09:03:49,332 - ERROR - Ping error for 10.0.2.200: Command '['ping', '-c', '1', '10.0.2.200']' timed out after 2 seconds
2025-02-07 09:03:49,333 - ERROR - Ping error for 10.0.2.203: Command '['ping', '-c', '1', '10.0.2.203']' timed out after 2 seconds
2025-02-07 09:03:49,333 - ERROR - Ping error for 10.0.2.201: Command '['ping', '-c', '1', '10.0.2.201']' timed out after 2 seconds
2025-02-07 09:03:51,195 - ERROR - Ping error for 10.0.2.205: Command '['ping', '-c', '1', '10.0.2.205']' timed out after 2 seconds
2025-02-07 09:03:51,208 - ERROR - Ping error for 10.0.2.207: Command '['ping', '-c', '1', '10.0.2.207']' timed out after 2 seconds
2025-02-07 09:03:51,209 - ERROR - Ping error for 10.0.2.206: Command '['ping', '-c', '1', '10.0.2.206']' timed out after 2 seconds
2025-02-07 09:03:51,226 - ERROR - Ping error for 10.0.2.208: Command '['ping', '-c', '1', '10.0.2.208']' timed out after 2 seconds
2025-02-07 09:03:51,226 - ERROR - Ping error for 10.0.2.210: Command '['ping', '-c', '1', '10.0.2.210']' timed out after 2 seconds
2025-02-07 09:03:51,227 - ERROR - Ping error for 10.0.2.209: Command '['ping', '-c', '1', '10.0.2.209']' timed out after 2 seconds
2025-02-07 09:03:51,240 - ERROR - Ping error for 10.0.2.212: Command '['ping', '-c', '1', '10.0.2.212']' timed out after 2 seconds
2025-02-07 09:03:51,241 - ERROR - Ping error for 10.0.2.211: Command '['ping', '-c', '1', '10.0.2.211']' timed out after 2 seconds
2025-02-07 09:03:51,241 - ERROR - Ping error for 10.0.2.214: Command '['ping', '-c', '1', '10.0.2.214']' timed out after 2 seconds
2025-02-07 09:03:51,242 - ERROR - Ping error for 10.0.2.213: Command '['ping', '-c', '1', '10.0.2.213']' timed out after 2 seconds
2025-02-07 09:03:51,244 - ERROR - Ping error for 10.0.2.217: Command '['ping', '-c', '1', '10.0.2.217']' timed out after 2 seconds
2025-02-07 09:03:51,245 - ERROR - Ping error for 10.0.2.218: Command '['ping', '-c', '1', '10.0.2.218']' timed out after 2 seconds
2025-02-07 09:03:51,246 - ERROR - Ping error for 10.0.2.215: Command '['ping', '-c', '1', '10.0.2.215']' timed out after 2 seconds
2025-02-07 09:03:51,246 - ERROR - Ping error for 10.0.2.216: Command '['ping', '-c', '1', '10.0.2.216']' timed out after 2 seconds
2025-02-07 09:03:51,249 - ERROR - Ping error for 10.0.2.219: Command '['ping', '-c', '1', '10.0.2.219']' timed out after 2 seconds
2025-02-07 09:03:51,259 - ERROR - Ping error for 10.0.2.220: Command '['ping', '-c', '1', '10.0.2.220']' timed out after 2 seconds
2025-02-07 09:03:51,264 - ERROR - Ping error for 10.0.2.221: Command '['ping', '-c', '1', '10.0.2.221']' timed out after 2 seconds
2025-02-07 09:03:51,267 - ERROR - Ping error for 10.0.2.222: Command '['ping', '-c', '1', '10.0.2.222']' timed out after 2 seconds
2025-02-07 09:03:51,270 - ERROR - Ping error for 10.0.2.223: Command '['ping', '-c', '1', '10.0.2.223']' timed out after 2 seconds
2025-02-07 09:03:51,277 - ERROR - Ping error for 10.0.2.225: Command '['ping', '-c', '1', '10.0.2.225']' timed out after 2 seconds
2025-02-07 09:03:51,278 - ERROR - Ping error for 10.0.2.228: Command '['ping', '-c', '1', '10.0.2.228']' timed out after 2 seconds
2025-02-07 09:03:51,279 - ERROR - Ping error for 10.0.2.227: Command '['ping', '-c', '1', '10.0.2.227']' timed out after 2 seconds
2025-02-07 09:03:51,281 - ERROR - Ping error for 10.0.2.226: Command '['ping', '-c', '1', '10.0.2.226']' timed out after 2 seconds
2025-02-07 09:03:51,282 - ERROR - Ping error for 10.0.2.224: Command '['ping', '-c', '1', '10.0.2.224']' timed out after 2 seconds
2025-02-07 09:03:51,285 - ERROR - Ping error for 10.0.2.231: Command '['ping', '-c', '1', '10.0.2.231']' timed out after 2 seconds
2025-02-07 09:03:51,285 - ERROR - Ping error for 10.0.2.229: Command '['ping', '-c', '1', '10.0.2.229']' timed out after 2 seconds
2025-02-07 09:03:51,285 - ERROR - Ping error for 10.0.2.230: Command '['ping', '-c', '1', '10.0.2.230']' timed out after 2 seconds
2025-02-07 09:03:51,289 - ERROR - Ping error for 10.0.2.232: Command '['ping', '-c', '1', '10.0.2.232']' timed out after 2 seconds
2025-02-07 09:03:51,290 - ERROR - Ping error for 10.0.2.233: Command '['ping', '-c', '1', '10.0.2.233']' timed out after 2 seconds
2025-02-07 09:03:51,297 - ERROR - Ping error for 10.0.2.234: Command '['ping', '-c', '1', '10.0.2.234']' timed out after 2 seconds
2025-02-07 09:03:51,298 - ERROR - Ping error for 10.0.2.235: Command '['ping', '-c', '1', '10.0.2.235']' timed out after 2 seconds
2025-02-07 09:03:51,303 - ERROR - Ping error for 10.0.2.236: Command '['ping', '-c', '1', '10.0.2.236']' timed out after 2 seconds
2025-02-07 09:03:51,303 - ERROR - Ping error for 10.0.2.237: Command '['ping', '-c', '1', '10.0.2.237']' timed out after 2 seconds
2025-02-07 09:03:51,312 - ERROR - Ping error for 10.0.2.239: Command '['ping', '-c', '1', '10.0.2.239']' timed out after 2 seconds
2025-02-07 09:03:51,320 - ERROR - Ping error for 10.0.2.238: Command '['ping', '-c', '1', '10.0.2.238']' timed out after 2 seconds
2025-02-07 09:03:51,321 - ERROR - Ping error for 10.0.2.241: Command '['ping', '-c', '1', '10.0.2.241']' timed out after 2 seconds
2025-02-07 09:03:51,321 - ERROR - Ping error for 10.0.2.242: Command '['ping', '-c', '1', '10.0.2.242']' timed out after 2 seconds
2025-02-07 09:03:51,322 - ERROR - Ping error for 10.0.2.240: Command '['ping', '-c', '1', '10.0.2.240']' timed out after 2 seconds
2025-02-07 09:03:51,324 - ERROR - Ping error for 10.0.2.244: Command '['ping', '-c', '1', '10.0.2.244']' timed out after 2 seconds
2025-02-07 09:03:51,327 - ERROR - Ping error for 10.0.2.245: Command '['ping', '-c', '1', '10.0.2.245']' timed out after 2 seconds
2025-02-07 09:03:51,328 - ERROR - Ping error for 10.0.2.243: Command '['ping', '-c', '1', '10.0.2.243']' timed out after 2 seconds
2025-02-07 09:03:51,328 - ERROR - Ping error for 10.0.2.247: Command '['ping', '-c', '1', '10.0.2.247']' timed out after 2 seconds
2025-02-07 09:03:51,330 - ERROR - Ping error for 10.0.2.249: Command '['ping', '-c', '1', '10.0.2.249']' timed out after 2 seconds
2025-02-07 09:03:51,330 - ERROR - Ping error for 10.0.2.246: Command '['ping', '-c', '1', '10.0.2.246']' timed out after 2 seconds
2025-02-07 09:03:51,330 - ERROR - Ping error for 10.0.2.248: Command '['ping', '-c', '1', '10.0.2.248']' timed out after 2 seconds
2025-02-07 09:03:51,333 - ERROR - Ping error for 10.0.2.250: Command '['ping', '-c', '1', '10.0.2.250']' timed out after 2 seconds
2025-02-07 09:03:51,337 - ERROR - Ping error for 10.0.2.254: Command '['ping', '-c', '1', '10.0.2.254']' timed out after 2 seconds
2025-02-07 09:03:51,338 - ERROR - Ping error for 10.0.2.251: Command '['ping', '-c', '1', '10.0.2.251']' timed out after 2 seconds
2025-02-07 09:03:51,338 - ERROR - Ping error for 10.0.2.253: Command '['ping', '-c', '1', '10.0.2.253']' timed out after 2 seconds
2025-02-07 09:03:51,339 - ERROR - Ping error for 10.0.2.252: Command '['ping', '-c', '1', '10.0.2.252']' timed out after 2 seconds
2025-02-07 09:04:28,728 - ERROR - Ping error for 10.0.2.6: Command '['ping', '-c', '1', '10.0.2.6']' timed out after 2 seconds
2025-02-07 09:04:28,742 - ERROR - Ping error for 10.0.2.9: Command '['ping', '-c', '1', '10.0.2.9']' timed out after 2 seconds
